long,lat,order,hole,piece,group,id,absentee_alias,dist.n
-122.26736221,37.90441297,1366,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26741321,37.90438997,1367,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26747421,37.90436397,1368,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26765621,37.90425097,1369,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26781921,37.90414997,1370,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26799221,37.90404497,1371,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26809921,37.90398997,1372,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26818521,37.90397797,1373,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26823021,37.90397997,1374,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26829421,37.90398397,1375,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26833721,37.90398797,1376,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26844621,37.90401797,1377,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26859121,37.90405197,1378,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26885121,37.90411597,1379,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26902721,37.90415197,1380,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26907021,37.90416097,1381,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26913421,37.90417097,1382,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.2691355,37.90417128,1383,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26917521,37.90418097,1384,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26920721,37.90418697,1385,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26924521,37.90420197,1386,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26929721,37.90423097,1387,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26939421,37.90427597,1388,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26941821,37.90428497,1389,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26945921,37.90430097,1390,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26948221,37.90430697,1391,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26954121,37.90433197,1392,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26959721,37.90435297,1393,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26963021,37.90436297,1394,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26983121,37.90442497,1395,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.2698375,37.90442616,1396,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26987321,37.90443297,1397,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.26994721,37.90443597,1398,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27002421,37.90442997,1399,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27009821,37.90441497,1400,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27016721,37.90440097,1401,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27025021,37.90436797,1402,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27053821,37.90443997,1403,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27140321,37.90465597,1404,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27169221,37.90472897,1405,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27173621,37.90481697,1406,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27174267,37.90482978,1407,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27174297,37.90483036,1408,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27179321,37.90492997,1409,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27168821,37.90506397,1410,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27162821,37.90514197,1411,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27144821,37.90537197,1412,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27109333,37.90582881,1413,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27109321,37.90582896,1414,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27138121,37.90574997,1415,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27166421,37.90567297,1416,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27214721,37.90554097,1417,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27219321,37.90552897,1418,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27360521,37.90517597,1419,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27391418,37.90509959,1420,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27396121,37.90508796,1421,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27403721,37.90506896,1422,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27404468,37.90506703,1423,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27409121,37.90505497,1424,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.2741932,37.90502997,1425,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27419477,37.90502903,1426,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27419486,37.90502897,1427,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27428121,37.90497697,1428,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27468591,37.90473434,1429,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27469321,37.90472997,1430,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27469361,37.90472966,1431,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27480721,37.90464297,1432,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27495658,37.90453243,1433,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27495721,37.90453197,1434,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27495763,37.90453165,1435,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27497421,37.90451897,1436,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27509073,37.90443182,1437,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27509321,37.90442997,1438,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27509354,37.90442978,1439,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27520821,37.90436596,1440,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27594621,37.90396397,1441,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27598221,37.90394497,1442,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27599936,37.9039357,1443,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27619321,37.90383097,1444,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27656821,37.90372797,1445,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27705131,37.90359594,1446,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27705194,37.90359576,1447,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27769521,37.90341997,1448,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27794564,37.90335203,1449,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27807121,37.90331796,1450,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27811321,37.90330697,1451,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27839321,37.90322996,1452,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27820021,37.90246096,1453,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27799321,37.90163097,1454,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27799345,37.90163084,1455,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27987664,37.90063869,1456,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.2798932,37.90062997,1457,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28026621,37.90062996,1458,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28139321,37.90062997,1459,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28151021,37.90060696,1460,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28186421,37.90053996,1461,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28198321,37.90051897,1462,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28242220999999,37.90043596,1463,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28299321,37.90032996,1464,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28307246,37.90029396,1465,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28363821,37.90003696,1466,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28364986,37.90003151,1467,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28368521,37.90001496,1468,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28409321,37.89982996,1469,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28445721,37.89958596,1470,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28498929,37.89923257,1471,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28499321,37.89922996,1472,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28564721,37.89907796,1473,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28600021,37.89899696,1474,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28602021,37.89899296,1475,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28602521,37.89899196,1476,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28604191,37.89898796,1477,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28607521,37.89897996,1478,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28625221,37.89893896,1479,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28629321,37.89892996,1480,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28677321,37.89876896,1481,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28694721,37.89871196,1482,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28699021,37.89869696,1483,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28711921,37.89865396,1484,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28714821,37.89864496,1485,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28716321,37.89863996,1486,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28719321,37.89862996,1487,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28736921,37.89854096,1488,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28759321,37.89842996,1489,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28759352,37.89842979,1490,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28797321,37.89821696,1491,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28797227,37.89821938,1492,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28803022,37.89818718,1493,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28807321,37.89846496,1494,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28806321,37.89901496,1495,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28807321,37.89934496,1496,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28810321,37.89970496,1497,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28823821,37.90046996,1498,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28841321,37.90106496,1499,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28850535,37.90133987,1500,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28856321,37.90179496,1501,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28859783,37.90216568,1502,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28863321,37.90259496,1503,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28860321,37.90288496,1504,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28859321,37.90326996,1505,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28863321,37.90350496,1506,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28884821,37.90371496,1507,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28934321,37.90381496,1508,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28976321,37.90379496,1509,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29013321,37.90376497,1510,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29052321,37.90382497,1511,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29101821,37.90408996,1512,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29115321,37.90428496,1513,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29123059,37.9046047,1514,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29073321,37.90505497,1515,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29032321,37.90540496,1516,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28962321,37.90582496,1517,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28901321,37.9062583,1518,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28920864,37.90755924,1519,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28942321,37.90871496,1520,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28959321,37.90906997,1521,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29011321,37.90978496,1522,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29040821,37.91036997,1523,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29197321,37.90990496,1524,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29245421,37.9100392,1525,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29373321,37.91014163,1526,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29422321,37.91016997,1527,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29450321,37.91020496,1528,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29476321,37.91030496,1529,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29516321,37.91053496,1530,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29544321,37.91079996,1531,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29554321,37.91106497,1532,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29565988,37.91135163,1533,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29676821,37.91165497,1534,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29720321,37.91168496,1535,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29771821,37.91172497,1536,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29805821,37.91181496,1537,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29801321,37.91207496,1538,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29806655,37.912441629999996,1539,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29884321,37.91318496,1540,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29895821,37.91336496,1541,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29904321,37.91368496,1542,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29902821,37.91392996,1543,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29890321,37.91464496,1544,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29893321,37.914889959999996,1545,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29928321,37.91543496,1546,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29728321,37.91633496,1547,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29650321,37.91668496,1548,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29615321,37.91683496,1549,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29579321,37.91696163,1550,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29542321,37.91704496,1551,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29504321,37.91721496,1552,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29473321,37.91740496,1553,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29449821,37.91757997,1554,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29422321,37.91783997,1555,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29397655,37.91801497,1556,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29349821,37.91816497,1557,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29316321,37.91820997,1558,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29290321,37.91833497,1559,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29266821,37.91838997,1560,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29209321,37.91851497,1561,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29166321,37.91858497,1562,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.29036321,37.91881497,1563,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28923321,37.91902497,1564,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28844321,37.91916497,1565,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28766321,37.91929497,1566,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28733321,37.91932497,1567,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28696321,37.91935497,1568,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28669821,37.91934997,1569,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28620821,37.91928497,1570,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28564321,37.91894497,1571,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28538821,37.91889997,1572,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28508321,37.91904497,1573,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28509321,37.91928997,1574,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28558321,37.92028497,1575,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28550071,37.92053497,1576,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28512821,37.92060497,1577,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28468321,37.92050497,1578,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28435321,37.92046497,1579,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28398321,37.92045497,1580,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.28004359,37.92251608,1581,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27992791,37.92205572,1582,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.27955266,37.92167038,1583,FALSE,1,Kensington Elementary.1,Kensington Elementary,Kensington Elementary,0
-122.3379314,37.97087836,1584,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.33799322,37.96387497,1585,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.33779322,37.96353497,1586,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.33737322,37.96326997,1587,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.33692322,37.96317497,1588,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.33635323,37.96315497,1589,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.33634322,37.96246497,1590,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.33639823,37.96207497,1591,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.33935648,37.96159258,1592,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.34009357,37.96099738,1593,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.34045484,37.9611346,1594,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.34091774,37.96164191,1595,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.34166978,37.96164162,1596,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.34201668,37.96175623,1597,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.34366525,37.96294612,1598,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.34484823,37.96322497,1599,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.34521823,37.96293997,1600,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.34538323,37.96268497,1601,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.34552323,37.96234496,1602,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.34573323,37.96221997,1603,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.34604357,37.9620209,1604,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.34629323,37.96208497,1605,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.34813323,37.96237496,1606,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.34882323,37.96248496,1607,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.34989323,37.96265496,1608,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.35118323,37.96284496,1609,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.35209323,37.96308496,1610,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.35321323,37.96337496,1611,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.35398323,37.96357496,1612,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.35500323,37.96384496,1613,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.35566323,37.96401496,1614,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.35630823,37.96423996,1615,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.35677323,37.96447997,1616,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.35722323,37.96466496,1617,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.35695323,37.96480496,1618,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.35675323,37.96552496,1619,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.35639938,37.96712573,1620,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.35615323,37.96783496,1621,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.35545323,37.97040496,1622,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.35495573,37.97222767,1623,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.35363323,37.97214497,1624,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.35292323,37.97151496,1625,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
-122.35213323,37.97113497,1626,FALSE,1,Lake Elementary.1,Lake Elementary,Lake Elementary,0
